user_id,skill_name,correct
user95,82,1
user96,82,1
user97,82,1
user98,82,1
user99,82,1
user100,82,1
user1,83,1
user2,83,0
user3,83,1
user4,83,0
user5,83,1
user6,83,1
user7,83,0
user8,83,1
user9,83,1
user10,83,1
user11,83,1
user12,83,1
user13,83,0
user14,83,1
user15,83,0
user16,83,0
user17,83,0
user18,83,0
user19,83,1
user20,83,1
user21,83,1
user22,83,1
user23,83,1
user24,83,1
user25,83,0
user26,83,0
user27,83,1
user28,83,1
user29,83,0
user30,83,1
user31,83,0
user32,83,1
user33,83,0
user34,83,0
user35,83,1
user36,83,0
user37,83,0
user38,83,0
user39,83,1
user40,83,1
user41,83,0
user42,83,1
user43,83,0
user44,83,1
user45,83,1
user46,83,1
user47,83,0
user48,83,0
user49,83,0
user50,83,1
user51,83,1
user52,83,1
user53,83,0
user54,83,1
user55,83,0
user56,83,1
user57,83,0
user58,83,0
user59,83,0
user60,83,1
user61,83,1
user62,83,1
user63,83,0
user64,83,1
user65,83,1
user66,83,0
user67,83,1
user68,83,0
user69,83,1
user70,83,1
user71,83,0
user72,83,1
user73,83,0
user74,83,1
user75,83,0
user76,83,1
user77,83,1
user78,83,0
user79,83,1
user80,83,1
user81,83,1
user82,83,1
user83,83,1
user84,83,1
user85,83,0
user86,83,1
user87,83,1
user88,83,1
user89,83,0
user90,83,0
user91,83,1
user92,83,1
user93,83,1
user94,83,1
user95,83,0
user96,83,1
user97,83,0
user98,83,0
user99,83,1
user100,83,1
user1,84,1
user2,84,0
user3,84,1
user4,84,1
user5,84,1
user6,84,0
user7,84,0
user8,84,1
user9,84,0
user10,84,0
user11,84,0
user12,84,0
user13,84,0
user14,84,1
user15,84,1
user16,84,1
user17,84,1
user18,84,1
user19,84,0
user20,84,1
user21,84,1
user22,84,1
user23,84,0
user24,84,0
user25,84,1
user26,84,0
user27,84,1
user28,84,0
user29,84,0
user30,84,1
user31,84,1
user32,84,1
user33,84,0
user34,84,0
user35,84,0
user36,84,1
user37,84,1
user38,84,0
user39,84,0
user40,84,0
user41,84,0
user42,84,1
user43,84,1
user44,84,1
user45,84,1
user46,84,1
user47,84,1
user48,84,0
user49,84,0
user50,84,1
user51,84,1
user52,84,0
user53,84,1
user54,84,0
user55,84,1
user56,84,0
user57,84,1
user58,84,1
user59,84,1
user60,84,1
user61,84,1
user62,84,0
user63,84,0
user64,84,1
user65,84,1
user66,84,0
user67,84,1
user68,84,0
user69,84,0
user70,84,1
user71,84,1
user72,84,1
user73,84,0
user74,84,1
user75,84,1
user76,84,0
user77,84,1
user78,84,1
user79,84,1
user80,84,0
user81,84,1
user82,84,1
user83,84,1
user84,84,1
user85,84,1
user86,84,1
user87,84,1
user88,84,0
user89,84,1
user90,84,0
user91,84,1
user92,84,0
user93,84,1
user94,84,1
user95,84,1
user96,84,0
user97,84,0
user98,84,1
user99,84,0
user100,84,1
user1,85,1
user2,85,1
user3,85,1
user4,85,1
user5,85,0
user6,85,1
user7,85,0
user8,85,1
user9,85,0
user10,85,1
user11,85,1
user12,85,1
user13,85,1
user14,85,1
user15,85,0
user16,85,0
user17,85,0
user18,85,0
user19,85,0
user20,85,1
user21,85,1
user22,85,1
user23,85,1
user24,85,0
user25,85,1
user26,85,1
user27,85,1
user28,85,1
user29,85,1
user30,85,1
user31,85,0
user32,85,0
user33,85,0
user34,85,0
user35,85,1
user36,85,1
user37,85,0
user38,85,1
user39,85,0
user40,85,1
user41,85,1
user42,85,0
user43,85,0
user44,85,0
user45,85,0
user46,85,1
user47,85,0
user48,85,0
user49,85,1
user50,85,1
user51,85,1
user52,85,0
user53,85,1
user54,85,0
user55,85,1
user56,85,1
user57,85,0
user58,85,1
user59,85,1
user60,85,1
user61,85,1
user62,85,1
user63,85,1
user64,85,0
user65,85,0
user66,85,0
user67,85,1
user68,85,1
user69,85,0
user70,85,0
user71,85,0
user72,85,1
user73,85,0
user74,85,0
user75,85,0
user76,85,1
user77,85,0
user78,85,1
user79,85,1
user80,85,1
user81,85,0
user82,85,1
user83,85,1
user84,85,1
user85,85,1
user86,85,1
user87,85,1
user88,85,1
user89,85,1
user90,85,0
user91,85,1
user92,85,0
user93,85,1
user94,85,1
user95,85,0
user96,85,1
user97,85,0
user98,85,1
user99,85,1
user100,85,0
user1,86,0
user2,86,0
user3,86,0
user4,86,0
user5,86,1
user6,86,1
user7,86,0
user8,86,1
user9,86,0
user10,86,1
user11,86,0
user12,86,1
user13,86,0
user14,86,1
user15,86,1
user16,86,0
user17,86,0
user18,86,1
user19,86,0
user20,86,0
user21,86,0
user22,86,0
user23,86,0
user24,86,0
user25,86,0
user26,86,1
user27,86,1
user28,86,0
user29,86,1
user30,86,0
user31,86,0
user32,86,0
user33,86,1
user34,86,0
user35,86,0
user36,86,0
user37,86,0
user38,86,1
user39,86,1
user40,86,1
user41,86,1
user42,86,0
user43,86,1
user44,86,1
user45,86,1
user46,86,0
user47,86,1
user48,86,1
user49,86,0
user50,86,0
user51,86,0
user52,86,0
user53,86,0
user54,86,0
user55,86,0
user56,86,0
user57,86,1
user58,86,0
user59,86,0
user60,86,0
user61,86,1
user62,86,0
user63,86,0
user64,86,0
user65,86,1
user66,86,0
user67,86,1
user68,86,1
user69,86,0
user70,86,0
user71,86,0
user72,86,0
user73,86,1
user74,86,0
user75,86,0
user76,86,0
user77,86,1
user78,86,1
user79,86,0
user80,86,1
user81,86,1
user82,86,1
user83,86,0
user84,86,0
user85,86,0
user86,86,0
user87,86,1
user88,86,0
user89,86,0
user90,86,0
user91,86,0
user92,86,1
user93,86,0
user94,86,1
user95,86,0
user96,86,0
user97,86,0
user98,86,0
user99,86,0
user100,86,0
user1,88,1
user2,88,1
user3,88,1
user4,88,0
user5,88,1
user6,88,1
user7,88,0
user8,88,1
user9,88,1
user10,88,1
user11,88,1
user12,88,1
user13,88,0
user14,88,1
user15,88,0
user16,88,1
user17,88,0
user18,88,1
user19,88,0
user20,88,0
user21,88,0
user22,88,1
user23,88,1
user24,88,1
user25,88,1
user26,88,1
user27,88,1
user28,88,1
user29,88,0
user30,88,0
user31,88,1
user32,88,1
user33,88,0
user34,88,1
user35,88,1
user36,88,1
user37,88,1
user38,88,0
user39,88,1
user40,88,0
user41,88,1
user42,88,0
user43,88,1
user44,88,1
user45,88,1
user46,88,1
user47,88,1
user48,88,1
user49,88,0
user50,88,0
user51,88,1
user52,88,0
user53,88,1
user54,88,1
user55,88,1
user56,88,0
user57,88,0
user58,88,0
user59,88,0
user60,88,1
user61,88,1
user62,88,0
user63,88,0
user64,88,1
user65,88,0
user66,88,1
user67,88,0
user68,88,0
user69,88,0
user70,88,0
user71,88,0
user72,88,1
user73,88,1
user74,88,1
user75,88,1
user76,88,0
user77,88,1
user78,88,0
user79,88,0
user80,88,1
user81,88,1
user82,88,0
user83,88,1
user84,88,1
user85,88,1
user86,88,1
user87,88,1
user88,88,1
user89,88,1
user90,88,0
user91,88,0
user92,88,1
user93,88,1
user94,88,0
user95,88,0
user96,88,1
user97,88,0
user98,88,0
user99,88,1
user100,88,0
user1,89,0
user2,89,1
user3,89,0
user4,89,1
user5,89,1
user6,89,1
user7,89,1
user8,89,1
user9,89,0
user10,89,0
user11,89,0
user12,89,0
user13,89,0
user14,89,0
user15,89,0
user16,89,0
user17,89,0
user18,89,1
user19,89,0
user20,89,1
user21,89,0
user22,89,0
user23,89,0
user24,89,0
user25,89,1
user26,89,1
user27,89,0
user28,89,0
user29,89,1
user30,89,0
user31,89,0
user32,89,0
user33,89,0
user34,89,1
user35,89,1
user36,89,0
user37,89,0
user38,89,1
user39,89,0
user40,89,1
user41,89,1
user42,89,1
user43,89,0
user44,89,1
user45,89,1
user46,89,0
user47,89,0
user48,89,0
user49,89,0
user50,89,0
user51,89,0
user52,89,0
user53,89,0
user54,89,0
user55,89,1
user56,89,0
user57,89,1
user58,89,1
user59,89,0
user60,89,0
user61,89,1
user62,89,0
user63,89,0
user64,89,1
user65,89,1
user66,89,0
user67,89,0
user68,89,0
user69,89,0
user70,89,0
user71,89,1
user72,89,0
user73,89,1
user74,89,0
user75,89,0
user76,89,0
user77,89,1
user78,89,1
user79,89,1
user80,89,0
user81,89,1
user82,89,0
user83,89,0
user84,89,1
user85,89,0
user86,89,1
user87,89,1
user88,89,0
user89,89,0
user90,89,0
user91,89,0
user92,89,0
user93,89,0
user94,89,0
user95,89,0
user96,89,1
user97,89,0
user98,89,0
user99,89,0
user100,89,0
user1,90,0
user2,90,0
user3,90,1
user4,90,0
user5,90,0
user6,90,0
user7,90,0
user8,90,1
user9,90,0
user10,90,1
user11,90,1
user12,90,0
user13,90,0
user14,90,0
user15,90,0
user16,90,0
user17,90,0
user18,90,0
user19,90,0
user20,90,0
user21,90,0
user22,90,0
user23,90,1
user24,90,1
user25,90,0
user26,90,0
user27,90,0
user28,90,0
user29,90,0
user30,90,0
user31,90,0
user32,90,0
user33,90,1
user34,90,1
user35,90,0
user36,90,0
user37,90,1
user38,90,1
user39,90,1
user40,90,1
user41,90,0
user42,90,1
user43,90,0
user44,90,0
user45,90,1
user46,90,1
user47,90,0
user48,90,1
user49,90,1
user50,90,0
user51,90,0
user52,90,0
user53,90,0
user54,90,0
user55,90,1
user56,90,0
user57,90,0
user58,90,0
user59,90,0
user60,90,0
user61,90,1
user62,90,1
user63,90,0
user64,90,0
user65,90,1
user66,90,0
user67,90,1
user68,90,0
user69,90,1
user70,90,1
user71,90,1
user72,90,0
user73,90,0
user74,90,1
user75,90,0
user76,90,0
user77,90,0
user78,90,0
user79,90,0
user80,90,0
user81,90,0
user82,90,0
user83,90,1
user84,90,1
user85,90,0
user86,90,1
user87,90,1
user88,90,1
user89,90,0
user90,90,0
user91,90,1
user92,90,0
user93,90,1
user94,90,1
user95,90,0
user96,90,0
user97,90,0
user98,90,1
user99,90,0
user100,90,0
user1,91,0
user2,91,1
user3,91,1
user4,91,1
user5,91,0
user6,91,0
user7,91,1
user8,91,0
user9,91,0
user10,91,1
user11,91,1
user12,91,1
user13,91,1
user14,91,0
user15,91,1
user16,91,1
user17,91,1
user18,91,0
user19,91,0
user20,91,1
user21,91,1
user22,91,0
user23,91,0
user24,91,0
user25,91,1
user26,91,1
user27,91,0
user28,91,1
user29,91,1
user30,91,0
user31,91,0
user32,91,0
user33,91,1
user34,91,0
user35,91,0
user36,91,1
user37,91,0
user38,91,1
user39,91,1
user40,91,1
user41,91,1
user42,91,1
user43,91,1
user44,91,0
user45,91,1
user46,91,1
user47,91,1
user48,91,0
user49,91,1
user50,91,1
user51,91,0
user52,91,1
user53,91,1
user54,91,1
user55,91,1
user56,91,0
user57,91,1
user58,91,0
user59,91,0
user60,91,0
user61,91,1
user62,91,1
user63,91,0
user64,91,0
user65,91,1
user66,91,1
user67,91,0
user68,91,0
user69,91,1
user70,91,0
user71,91,1
user72,91,1
user73,91,1
user74,91,1
user75,91,1
user76,91,0
user77,91,0
user78,91,0
user79,91,0
user80,91,1
user81,91,1
user82,91,1
user83,91,1
user84,91,0
user85,91,1
user86,91,1
user87,91,0
user88,91,1
user89,91,1
user90,91,1
user91,91,1
user92,91,0
user93,91,1
user94,91,1
user95,91,1
user96,91,1
user97,91,1
user98,91,0
user99,91,0
user100,91,0
user1,92,1
user2,92,1
user3,92,1
user4,92,1
user5,92,1
user6,92,1
user7,92,0
user8,92,0
user9,92,1
user10,92,1
user11,92,1
user12,92,1
user13,92,1
user14,92,1
user15,92,1
user16,92,1
user17,92,1
user18,92,0
user19,92,1
user20,92,1
user21,92,1
user22,92,1
user23,92,1
user24,92,0
user25,92,1
user26,92,1
user27,92,0
user28,92,1
user29,92,0
user30,92,0
user31,92,1
user32,92,1
user33,92,0
user34,92,0
user35,92,0
user36,92,0
user37,92,0
user38,92,1
user39,92,1
user40,92,0
user41,92,1
user42,92,1
user43,92,1
user44,92,0
user45,92,0
user46,92,1
user47,92,0
user48,92,0
user49,92,0
user50,92,0
user51,92,0
user52,92,0
user53,92,1
user54,92,0
user55,92,1
user56,92,1
user57,92,0
user58,92,0
user59,92,1
user60,92,0
user61,92,0
user62,92,1
user63,92,1
user64,92,0
user65,92,1
user66,92,0
user67,92,0
user68,92,0
user69,92,1
user70,92,0
user71,92,1
user72,92,0
user73,92,0
user74,92,1
user75,92,1
user76,92,1
user77,92,0
user78,92,0
user79,92,1
user80,92,1
user81,92,1
user82,92,1
user83,92,0
user84,92,1
user85,92,0
user86,92,1
user87,92,1
user88,92,1
user89,92,1
user90,92,1
user91,92,1
user92,92,1
user93,92,0
user94,92,1
user95,92,1
user96,92,1
user97,92,1
user98,92,0
user99,92,0
user100,92,1
user1,93,0
user2,93,0
user3,93,1
user4,93,0
user5,93,0
user6,93,0
user7,93,1
user8,93,0
user9,93,1
user10,93,0
user11,93,1
user12,93,1
user13,93,0
user14,93,1
user15,93,1
user16,93,1
user17,93,1
user18,93,0
user19,93,0
user20,93,0
user21,93,1
user22,93,1
user23,93,1
user24,93,1
user25,93,0
user26,93,1
user27,93,1
user28,93,0
user29,93,1
user30,93,0
user31,93,1
user32,93,0
user33,93,1
user34,93,1
user35,93,0
user36,93,1
user37,93,0
user38,93,0
user39,93,1
user40,93,1
user41,93,0
user42,93,1
user43,93,1
user44,93,0
user45,93,1
user46,93,1
user47,93,1
user48,93,1
user49,93,1
user50,93,0
user51,93,1
user52,93,1
user53,93,1
user54,93,0
user55,93,1
user56,93,0
user57,93,0
user58,93,1
user59,93,1
user60,93,0
user61,93,1
user62,93,1
user63,93,0
user64,93,0
user65,93,1
user66,93,0
user67,93,0
user68,93,0
user69,93,0
user70,93,0
user71,93,0
user72,93,1
user73,93,1
user74,93,1
user75,93,0
user76,93,1
user77,93,1
user78,93,0
user79,93,1
user80,93,0
user81,93,1
user82,93,1
user83,93,1
user84,93,1
user85,93,0
user86,93,1
user87,93,1
user88,93,1
user89,93,1
user90,93,1
user91,93,1
user92,93,1
user93,93,1
user94,93,1
user95,93,1
user96,93,1
user97,93,0
user98,93,1
user99,93,0
user100,93,0
user1,94,1
user2,94,0
user3,94,1
user4,94,1
user5,94,1
user6,94,1
user7,94,1
user8,94,0
user9,94,0
user10,94,1
user11,94,1
user12,94,0
user13,94,0
user14,94,1
user15,94,1
user16,94,0
user17,94,0
user18,94,1
user19,94,0
user20,94,0
user21,94,1
user22,94,0
user23,94,0
user24,94,0
user25,94,1
user26,94,1
user27,94,1
user28,94,0
user29,94,0
user30,94,1
user31,94,1
user32,94,1
user33,94,1
user34,94,1
user35,94,0
user36,94,1
user37,94,1
user38,94,1
user39,94,1
user40,94,0
user41,94,0
user42,94,1
user43,94,1
user44,94,1
user45,94,1
user46,94,1
user47,94,1
user48,94,1
user49,94,0
user50,94,1
user51,94,1
user52,94,0
user53,94,1
user54,94,1
user55,94,0
user56,94,1
user57,94,1
user58,94,1
user59,94,0
user60,94,0
user61,94,1
user62,94,0
user63,94,1
user64,94,0
user65,94,1
user66,94,1
user67,94,0
user68,94,1
user69,94,1
user70,94,1
user71,94,1
user72,94,1
user73,94,0
user74,94,0
user75,94,0
user76,94,1
user77,94,0
user78,94,1
user79,94,0
user80,94,1
user81,94,0
user82,94,0
user83,94,0
user84,94,1
user85,94,0
user86,94,0
user87,94,1
user88,94,0
user89,94,1
user90,94,0
user91,94,1
user92,94,0
user93,94,1
user94,94,1
user95,94,1
user96,94,1
user97,94,1
user98,94,0
user99,94,1
user100,94,0
user1,95,1
user2,95,1
user3,95,0
user4,95,0
user5,95,0
user6,95,0
user7,95,1
user8,95,1
user9,95,1
user10,95,0
user11,95,1
user12,95,0
user13,95,1
user14,95,0
user15,95,1
user16,95,0
user17,95,0
user18,95,0
user19,95,1
user20,95,0
user21,95,1
user22,95,1
user23,95,0
user24,95,1
user25,95,1
user26,95,0
user27,95,1
user28,95,1
user29,95,1
user30,95,1
user31,95,1
user32,95,1
user33,95,1
user34,95,1
user35,95,0
user36,95,0
user37,95,1
user38,95,0
user39,95,1
user40,95,1
user41,95,1
user42,95,0
user43,95,0
user44,95,1
user45,95,0
user46,95,1
user47,95,0
user48,95,1
user49,95,1
user50,95,1
user51,95,0
user52,95,0
user53,95,1
user54,95,0
user55,95,1
user56,95,0
user57,95,1
user58,95,1
user59,95,0
user60,95,1
user61,95,0
user62,95,1
user63,95,0
user64,95,0
user65,95,1
user66,95,1
user67,95,0
user68,95,1
user69,95,1
user70,95,1
user71,95,1
user72,95,0
user73,95,1
user74,95,1
user75,95,1
user76,95,1
user77,95,1
user78,95,0
user79,95,0
user80,95,0
user81,95,1
user82,95,0
user83,95,1
user84,95,0
user85,95,0
user86,95,1
user87,95,0
user88,95,0
user89,95,1
user90,95,0
user91,95,0
user92,95,1
user93,95,1
user94,95,1
user95,95,1
user96,95,1
user97,95,1
user98,95,1
user99,95,1
user100,95,1
user1,96,0
user2,96,0
user3,96,1
user4,96,1
user5,96,1
user6,96,1
user7,96,1
user8,96,0
user9,96,0
user10,96,0
user11,96,1
user12,96,1
user13,96,1
user14,96,0
user15,96,0
user16,96,1
user17,96,0
user18,96,1
user19,96,1
user20,96,1
user21,96,1
user22,96,0
user23,96,0
user24,96,0
user25,96,1
user26,96,1
user27,96,1
user28,96,1
user29,96,1
user30,96,1
user31,96,0
user32,96,1
user33,96,1
user34,96,0
user35,96,1
user36,96,1
user37,96,1
user38,96,1
user39,96,1
user40,96,0
user41,96,1
user42,96,0
user43,96,1
user44,96,1
user45,96,1
user46,96,0
user47,96,0
user48,96,0
user49,96,0
user50,96,0
user51,96,0
user52,96,0
user53,96,1
user54,96,0
user55,96,1
user56,96,1
user57,96,1
user58,96,1
user59,96,0
user60,96,1
user61,96,0
user62,96,1
user63,96,0
user64,96,1
user65,96,1
user66,96,1
user67,96,1
user68,96,0
user69,96,1
user70,96,1
user71,96,1
user72,96,1
user73,96,0
user74,96,1
user75,96,1
user76,96,1
user77,96,1
user78,96,1
user79,96,0
user80,96,1
user81,96,0
user82,96,0
user83,96,0
user84,96,1
user85,96,0
user86,96,1
user87,96,0
user88,96,0
user89,96,0
user90,96,1
user91,96,1
user92,96,0
user93,96,0
user94,96,1
user95,96,1
user96,96,1
user97,96,0
user98,96,0
user99,96,1
user100,96,1
user1,97,0
user2,97,1
user3,97,1
user4,97,1
user5,97,0
user6,97,0
user7,97,0
user8,97,0
user9,97,0
user10,97,0
user11,97,1
user12,97,1
user13,97,1
user14,97,1
user15,97,0
user16,97,1
user17,97,1
user18,97,1
user19,97,1
user20,97,1
user21,97,1
user22,97,0
user23,97,0
user24,97,1
user25,97,0
user26,97,0
user27,97,0
user28,97,1
user29,97,0
user30,97,1
user31,97,0
user32,97,0
user33,97,1
user34,97,1
user35,97,1
user36,97,1
user37,97,1
user38,97,0
user39,97,1
user40,97,1
user41,97,1
user42,97,1
user43,97,0
user44,97,1
user45,97,0
user46,97,0
user47,97,1
user48,97,0
user49,97,1
user50,97,0
user51,97,1
user52,97,1
user53,97,1
user54,97,1
user55,97,1
user56,97,1
user57,97,0
user58,97,1
user59,97,0
user60,97,1
user61,97,1
user62,97,1
user63,97,1
user64,97,1
user65,97,1
user66,97,1
user67,97,0
user68,97,0
user69,97,0
user70,97,1
user71,97,1
user72,97,0
user73,97,0
user74,97,0
user75,97,1
user76,97,1
user77,97,1
user78,97,1
user79,97,0
user80,97,0
user81,97,0
user82,97,0
user83,97,1
user84,97,1
user85,97,0
user86,97,0
user87,97,1
user88,97,0
user89,97,0
user90,97,1
user91,97,1
user92,97,1
user93,97,1
user94,97,0
user95,97,0
user96,97,1
user97,97,1
user98,97,1
user99,97,1
user100,97,1
user1,98,0
user2,98,1
user3,98,1
user4,98,1
user5,98,0
user6,98,1
user7,98,1
user8,98,1
user9,98,0
user10,98,0
user11,98,0
user12,98,1
user13,98,1
user14,98,0
user15,98,0
user16,98,1
user17,98,1
user18,98,1
user19,98,0
user20,98,1
user21,98,1
user22,98,0
user23,98,0
user24,98,1
user25,98,1
user26,98,1
user27,98,0
user28,98,0
user29,98,1
user30,98,1
user31,98,0
user32,98,1
user33,98,1
user34,98,1
user35,98,1
user36,98,1
user37,98,0
user38,98,1
user39,98,1
user40,98,0
user41,98,1
user42,98,1
user43,98,1
user44,98,0
user45,98,0
user46,98,0
user47,98,1
user48,98,1
user49,98,1
user50,98,1
user51,98,1
user52,98,1
user53,98,1
user54,98,1
user55,98,1
user56,98,1
user57,98,0
user58,98,0
user59,98,0
user60,98,0
user61,98,1
user62,98,1
user63,98,0
user64,98,0
user65,98,0
user66,98,1
user67,98,0
user68,98,1
user69,98,0
user70,98,0
user71,98,1
user72,98,1
user73,98,0
user74,98,0
user75,98,1
user76,98,1
user77,98,1
user78,98,0
user79,98,1
user80,98,0
user81,98,1
user82,98,0
user83,98,1
user84,98,0
user85,98,0
user86,98,0
user87,98,1
user88,98,1
user89,98,0
user90,98,1
user91,98,1
user92,98,0
user93,98,1
user94,98,0
user95,98,1
user96,98,1
user97,98,0
user98,98,1
user99,98,1
user100,98,1
user1,99,0
user2,99,1
user3,99,0
user4,99,1
user5,99,0
user6,99,1
user7,99,1
user8,99,1
user9,99,0
user10,99,0
user11,99,0
user12,99,1
user13,99,1
user14,99,0
user15,99,1
user16,99,0
user17,99,1
user18,99,0
user19,99,1
user20,99,1
user21,99,1
user22,99,1
user23,99,1
user24,99,0
user25,99,1
user26,99,0
user27,99,0
user28,99,0
user29,99,1
user30,99,1
user31,99,1
user32,99,1
user33,99,1
user34,99,0
user35,99,0
user36,99,1
user37,99,0
user38,99,1
user39,99,0
user40,99,1
user41,99,0
user42,99,1
user43,99,1
user44,99,0
user45,99,1
user46,99,1
user47,99,1
user48,99,1
user49,99,1
user50,99,1
user51,99,1
user52,99,0
user53,99,0
user54,99,0
user55,99,1
user56,99,1
user57,99,0
user58,99,0
user59,99,1
user60,99,0
user61,99,1
user62,99,0
user63,99,1
user64,99,1
user65,99,0
user66,99,1
user67,99,0
user68,99,1
user69,99,1
user70,99,1
user71,99,1
user72,99,0
user73,99,1
user74,99,1
user75,99,1
user76,99,1
user77,99,0
user78,99,0
user79,99,0
user80,99,1
user81,99,0
user82,99,1
user83,99,0
user84,99,1
user85,99,1
user86,99,1
user87,99,1
user88,99,1
user89,99,1
user90,99,0
user91,99,0
user92,99,1
user93,99,0
user94,99,0
user95,99,0
user96,99,1
user97,99,1
user98,99,1
user99,99,1
user100,99,0
user1,100,1
user2,100,1
user3,100,1
user4,100,1
user5,100,1
user6,100,1
user7,100,1
user8,100,1
user9,100,1
user10,100,1
user11,100,1
user12,100,1
user13,100,1
user14,100,1
user15,100,1
user16,100,1
user17,100,1
user18,100,1
user19,100,1
user20,100,1
user21,100,1
user22,100,1
user23,100,1
user24,100,1
user25,100,1
user26,100,1
user27,100,1
user28,100,1
user29,100,1
user30,100,1
user31,100,1
user32,100,1
user33,100,1
user34,100,1
user35,100,1
user36,100,1
user37,100,0
user38,100,1
user39,100,1
user40,100,0
user41,100,0
user42,100,1
user43,100,1
user44,100,0
user45,100,1
user46,100,1
user47,100,1
user48,100,1
user49,100,0
user50,100,1
user51,100,1
user52,100,1
user53,100,1
user54,100,1
user55,100,0
user56,100,1
user57,100,1
user58,100,1
user59,100,1
user60,100,0
user61,100,1
user62,100,1
user63,100,1
user64,100,1
user65,100,1
user66,100,1
user67,100,0
user68,100,0
user69,100,1
user70,100,1
user71,100,1
user72,100,1
user73,100,1
user74,100,1
user75,100,1
user76,100,1
user77,100,1
user78,100,1
user79,100,1
user80,100,1
user81,100,0
user82,100,1
user83,100,0
user84,100,1
user85,100,1
user86,100,0
user87,100,1
user88,100,1
user89,100,0
user90,100,1
user91,100,1
user92,100,1
user93,100,1
user94,100,1
user95,100,1
user96,100,1
user97,100,0
user98,100,1
user99,100,0
user100,100,1
user1,101,0
user2,101,1
user3,101,1
user4,101,0
user5,101,0
user6,101,0
user7,101,1
user8,101,1
user9,101,0
user10,101,1
user11,101,0
user12,101,0
user13,101,0
user14,101,0
user15,101,1
user16,101,1
user17,101,1
user18,101,1
user19,101,1
user20,101,1
user21,101,1
user22,101,1
user23,101,1
user24,101,1
user25,101,1
user26,101,0
user27,101,1
user28,101,1
user29,101,0
user30,101,1
user31,101,0
user32,101,0
user33,101,0
user34,101,1
user35,101,1
user36,101,1
user37,101,1
user38,101,0
user39,101,0
user40,101,0
user41,101,0
user42,101,1
user43,101,1
user44,101,1
user45,101,1
user46,101,0
user47,101,0
user48,101,0
user49,101,1
user50,101,0
user51,101,0
user52,101,1
user53,101,0
user54,101,1
user55,101,1
user56,101,1
user57,101,0
user58,101,0
user59,101,0
user60,101,1
user61,101,1
user62,101,0
user63,101,1
user64,101,1
user65,101,0
user66,101,0
user67,101,1
user68,101,1
user69,101,0
user70,101,0
user71,101,0
user72,101,1
user73,101,1
user74,101,1
user75,101,1
user76,101,1
user77,101,1
user78,101,1
user79,101,1
user80,101,1
user81,101,1
user82,101,0
user83,101,0
user84,101,1
user85,101,1
user86,101,1
user87,101,1
user88,101,1
user89,101,1
user90,101,1
user91,101,0
user92,101,0
user93,101,0
user94,101,1
user95,101,1
user96,101,1
user97,101,1
user98,101,1
user99,101,0
user100,101,0
user1,102,0
user2,102,0
user3,102,0
user4,102,1
user5,102,1
user6,102,1
user7,102,0
user8,102,0
user9,102,1
user10,102,0
user11,102,0
user12,102,0
user13,102,1
user14,102,1
user15,102,1
user16,102,1
user17,102,1
user18,102,1
user19,102,1
user20,102,0
user21,102,0
user22,102,0
user23,102,0
user24,102,1
user25,102,0
user26,102,1
user27,102,1
user28,102,1
user29,102,0
user30,102,0
user31,102,1
user32,102,0
user33,102,1
user34,102,0
user35,102,0
user36,102,1
user37,102,1
user38,102,1
user39,102,1
user40,102,0
user41,102,1
user42,102,0
user43,102,1
user44,102,1
user45,102,1
user46,102,0
user47,102,1
user48,102,1
user49,102,1
user50,102,0
user51,102,0
user52,102,1
user53,102,1
user54,102,1
user55,102,1
user56,102,1
user57,102,1
user58,102,0
user59,102,1
user60,102,0
user61,102,1
user62,102,1
user63,102,1
user64,102,1
user65,102,0
user66,102,0
user67,102,0
user68,102,1
user69,102,1
user70,102,1
user71,102,0
user72,102,0
user73,102,0
user74,102,0
user75,102,1
user76,102,1
user77,102,1
user78,102,0
user79,102,1
user80,102,1
user81,102,1
user82,102,0
user83,102,0
user84,102,1
user85,102,0
user86,102,0
user87,102,1
user88,102,0
user89,102,1
user90,102,1
user91,102,1
user92,102,1
user93,102,0
user94,102,1
user95,102,1
user96,102,1
user97,102,1
user98,102,0
user99,102,1
user100,102,1
user1,103,0
user2,103,1
user3,103,1
user4,103,0
user5,103,1
user6,103,0
user7,103,1
user8,103,0
user9,103,1
user10,103,1
user11,103,1
user12,103,1
user13,103,0
user14,103,1
user15,103,0
user16,103,0
user17,103,0
user18,103,1
user19,103,1
user20,103,1
user21,103,0
user22,103,0
user23,103,0
user24,103,0
user25,103,1
user26,103,1
user27,103,0
user28,103,1
user29,103,0
user30,103,1
user31,103,1
user32,103,1
user33,103,1
user34,103,0
user35,103,1
user36,103,1
user37,103,1
user38,103,0
user39,103,1
user40,103,1
user41,103,1
user42,103,0
user43,103,1
user44,103,1
user45,103,0
user46,103,0
user47,103,0
user48,103,1
user49,103,0
user50,103,0
user51,103,1
user52,103,1
user53,103,1
user54,103,0
user55,103,1
user56,103,0
user57,103,0
user58,103,1
user59,103,0
user60,103,1
user61,103,0
user62,103,1
user63,103,0
user64,103,1
user65,103,1
user66,103,0
user67,103,1
user68,103,0
user69,103,0
user70,103,1
user71,103,1
user72,103,1
user73,103,1
user74,103,1
user75,103,1
user76,103,0
user77,103,0
user78,103,0
user79,103,1
user80,103,1
user81,103,1
user82,103,1
user83,103,1
user84,103,1
user85,103,1
user86,103,1
user87,103,1
user88,103,1
user89,103,1
user90,103,1
user91,103,0
user92,103,0
